Category,Text,split
positive,"no es que est s gorda , lo gordo se quita . es tu cara de caballo . ",val
positive, usuario diputado de mierd que esperas para presentar tu renuncia hdp . ese rasp n en la rodilla no es nada comparado a lo que te espera ,val
positive," usuario jajajaja . . . primeras feministas , jajajaja . . . que no friegue esa se ora , adem s de naca est pida , se contradice la tonta varias veces ",val
positive,"a ver , bola de hijos de su pinche madre , ya los agarraron a todos con las manos a la masa . ",val
positive,chingas a tu madre s no cumples la promesa que me hiciste hace tiempo . ,val
positive,"amiguitos , no tengan novias pendejas , putas como sea pero pendejas ? ",val
positive,es que eres como el toro cabron pero sin el pilote nomas eres putito ,val
positive,esa incapacidad por paternidad es lo m s in til que he escuchado en mi vida parecen viejas pinches putos ,val
positive,"ni madres , bola de babosos ! pretenden gobernar un pa s y ni siquiera pueden juntar unas pinchis firmas . ",val
positive,que asco de los putos envidiosos seguro que envidian tu seguridad ,val
positive,"a parte de ardida y envidiosa , copiona . ",val
positive,"ya a la verga , me voy a ir a dormir , pinches ojetes , siempre cambiando las cosas de un d a otro , que se jodan . . . ",val
positive," usuario usuario aunque no escucho tu m sica , aplaudo tus palabras criticando a los putos gobernantes corruptos y eso nos hace estar en la misma frecuencia . ",val
positive, usuario ogete es un hijo de su puta madre y con el codo para que no le doliera al marica el si se cuido pero la morra estrello el cr neo en el suelo ,val
positive, usuario realicen operativos para que dejen de robar el los camiones pinche bola de pndejos in tiles vivam xico poser verdadamedias putos ,val
positive,"seg n muy pinch putito aguantador , no m s se la di a oler y se espanto . ",val
positive, usuario chinga tu madre estoy cenando culero ,val
positive,"empata honduras con costa rica para que m xico los elimine . hondure os putos , chinguen a su madre ",val
positive, yuyafraudegiveaway no mames las creaturitas hija de la verga ,val
positive," usuario usuario usuario de las mujeres mas feas que he visto en mi vida , con cara de sope ",val
positive,y los putos wilos con o sin toda la comisi n de arbitraje no se les quita lo puto maric n ,val
positive,"lo bueno de que ya haga fr o , es que ya no van a tener pretexto para subir sus puterias dando los buenos d as en calzones . putas . ",val
positive,tu ! la que te crees sexy y est s gorda ! ,val
positive,"en vez que est n con putas o algo as , estan gritando por su pinche fifa como ni os ",val
positive,jajajajajajja ese cabr n me va a estar mamando la verga todo el ! ! ! ,val
positive,y tus putos tigres joto ? ganaron ? pero para chingar a su madre cabron ! ,val
positive,lo qu m s odias putas lo tienes en tu casa . . . tu putota . . . . ,val
positive," usuario usuario usuario son , verdaderamente y sin duda , unos hijos de puta ! ! no tienen madre , no tienen perd n ! ojal lo robado haga que mueran en vida ! miserables ! ",val
positive,chinga tu madre trump ,val
positive,"si son feos feas por lo menos tengan car sma , feos y mamones qui n los va a querer ? ",val
positive,pinche mujer mierda horrible sin autoestima admirar a este joto cobarde ? asquerosa ,val
positive, usuario gente mierda son unos racistas putos anglosajones nalgas prietas ! ! ! ,val
positive,los culeros m s grandes del mundo hitler atila charles manson los putos que no siguen a mi chiquita bebe usuario usuario ,val
positive, usuario como la ofensa es lo suyo por favor vaya a chingar a su madre para hablar el mismo idioma don carlos . . saludos . . ,val
positive,"despu s de leer lo de sedesol ojal ya se vaya a chingar a su madre el pinche pri en las pr ximas elecciones , pinche bola de ratas . ",val
positive,"mira ahi derechito esta la verga , sobres , con cuidado ",val
positive,y que chingue a su madre usuario ,val
positive,jajajajajajajajaja putos gringos chinguen a su madre ,val
positive,puros priistas putos priiistas ! ! sigamos votando por ellos ,val
positive,pero esa r plica sin sentido que verga putos jueces de mierda traigan a usuario la puta madre . ,val
positive,"pinches amigos culeros , ya todos casados valen madre putos ",val
positive,esos del pinche hotel conradslp neta no tienen abuela . . . . . . por qu apartar putas cuadras de estacionamiento ? ? ? ,val
positive,ya los dos putos ancianos los reclama la tierra . . . politicos hijos de puta . . . ,val
positive,pasenme el twitter del arbitro pa mandarlo a chingar a su madre hdp ! ! ,val
positive,siii putos no era penal anda a grabar porno puto calvo de braserz gt v ,val
positive,"v anlo bien . . ese pinche joto quiere destruir a los eeuu pero si sus misiles nucleares caen fuera del objetivo , pueden impactar a m xico . ",val
positive,no me vengas a chingar la madre con que android es mejor que iphone ios si tienes un puto zte hijodetuputamadre . ,val
positive,que gorda verga papi me encanta y a mamar se ha dicho ,val
positive,hoy en la tienda lleg una vieja gorda gritando que si no la ibamos a atender o qu . ,val
positive, usuario usuario jaja s se ve q eres toda una puta bueno si tanto te gusta caeli y tienes tanta hambre chupale su panocha y deja de mamar perra ,val
positive,"y tambi n oficia la misa de las en la parroquia o qu putas ? que no mame , bloquear alv ",val
positive, usuario jajajajajaja no mamar mi usuario ahora s para que veas vas a pagar tus multas para recuperar tu jeep y seguir haciendoladepedo ,val
positive,"a todas las chicas que dicen eso , me dan ganas de dibujarles penes con la palabra verga en toda su casa felizmartes url ",val
positive, usuario machorra te mereces mas por cerda ,val
positive,d nde estoy donde quisiera estar mamando ese rico culo y meterle la lengua hasta donde no ,val
positive,"rt usuario usuario usuario ratas ten an que ser , avientan la piedra y esconden la mano , c nicos sinverg enzas hdp ! ! ",val
positive,amiga tu eres el joto con corte de paty chapoy ? hahahaha ,val
positive, usuario cu l arruga kyc prro ,val
positive,y no me importa lo que digan esos putos periodistas ,val
positive, usuario no tienen madre stos c nicos sinverg enzas hdp ! ! ,val
positive,tu amiga la ojos de caca jajaja ser a pendeja enana naca amp gorda ,val
positive,esta asquerosa resta del peje no necesita firmas . es puto ,val
positive,"la m s gorda del sal n hablando de posiciones sexuales , el chiste se cuenta solo ",val
positive,ojal le de una pinche parasitosis cabrona de ascaris para que se le quite ,val
positive,"ayer me acorde de ti y eso curiosamente cuando vi a una perra dejandose meter la verga por un perro mugroso cualquiera como tu , igualita ! ! ",val
positive, usuario podr a preguntarle a la ladrona de usuario que c mo duerme luego de ser una total hdp ? ,val
positive,a mi hermana le robaron la ropita de su beb . . . ches putos ,val
positive," usuario usuario encima invitas a este hdp , que fue el que hizo todos los tramites con iran , sabes como se llama el de atras sabias que se reunieron ",val
positive,tan maldito hdp ! jajajaja ,val
positive," usuario usuario jajaja puro pu eta amargado , ya superenlo regios , chupense sus tecates y partanse su madre rayados y tigres es lo unico que saben hacer ",val
positive,"chingas a tu puta y perra madre melit n pinche portero chiquitito , mal simo . ",val
positive, a m xico yaselollevolachingada con estos pol ticos corruptos de ! usuario s lo estuvo en la usuario para soltar a sus amigos hdp ,val
positive,aunque seas bien maricon y no respondas . . . recuerdalo tooooodaqa tu vida . . . . no son nada sin santand ,val
positive, usuario usuario usuario que chinge asu puta madre el tico ese tan mediocre es su pais que ve programas de mexico ! ! chinga tu madre tico pemdwjo ,val
positive, usuario vas y rechingas a tu madre cada que te lata el coraz n . ,val
positive, usuario usuario por mi que chinguen a su madre putos par sitos narcopoliticos mierderos espero se agarren a balazos y se maten entre ellos ! ,val
positive," usuario jajajaja ya saben son bien putas zorras ofrecidas pero que no se pasen de verga con el abuelito , lo quiere para sacarle billetes , la puta ",val
positive,hdp ! y sale caminando y mantiene sus laburo cdo en todos los contratos dice q deben tener buena conducta . . este encima dice q estaba en pedo ,val
positive,"y hasta el pu al del brizio quiere buscar una jugada disque de penal a favor del ame , que no mame ! ! ",val
positive,"escorpi n deja de aparentar ser un hijo de puta , pues sabemos que por dentro eres tan marica que lloras con salvame de rbd . ",val
positive,"pinche pri , nos tienen de la verga . fuera del mazo . ",val
positive,a usuario deber an ponerlo con el mugroso de chema porque ese joto necesita un macho que lo domine . masterchefmx ,val
positive,putas viejas las odio se tardan a os en hacer pip . putos todos . ,test
positive,"el contexto sirve como referencia , no es ley , pero si a esas vamos . . . putos todos ! ! ! ",test
positive,v yanse a la verga jajsjasjjaa yo quer a ver dr house pero tienen raz n igual ver dr house putos ,test
positive,"deja de mamar , pinche vieja meca ! ! ! este twit hubiera estado perron hace horas ni pedo ",test
positive, usuario pues . . . para mi esas cosas del deporte y alimentacion balanceada son para mujeres y putos . . . . ,test
positive,d ganle al maric n de usuario que ya no es mi chile ,test
positive,con ste clima como que se antoja que te saques a chingar tu madre . ,test
positive,demos gracias a las recomendaciones de la usuario que siempre da la cara por estos putos rateros . ,test
positive," usuario te tendriamos que colgar en la plaza traidor hdp , vendiste a nuestra raza por un sucio puesto lacra , lo siento vas atener que pagar traidor ",test
positive,"si piensas que namjoon y yoongi son feos , no se pienso que deber as irte ala verga . ",test
positive,putos godinez ! . . . cada que me vengo a formar a la cafeter a es enojarme por sus putas risas y pl ticas pendejas ,test
positive,vuelve jos ? ? ? ? co o hdp acaso no tienes familia sufriendo las penurias ? tu debes ser d los cobardes q le temen ,test
positive,que tal esta putita de le n gto solo ojo usen gorro con el y no se despeguen de sus cosas usuario usuario usuario ,test
positive,hay ni as que con escucharlas hablar se si son putas o no . ,test
positive,s te pienso de vez en cuando y hasta te llego a extra ar pero la neta chingas a tu madre ,test
positive,"si te vas a ir a la verga de mi lado d jame igual de feliz a como estaba , yo me entregu en excelentes condiciones , pendeja , ",test
positive,"tambi n en un paseo por la provincia jajajajajajaja todos los chilangos , marcando territorio , putos , culeros ! ! ! ",test
positive, usuario primero te dices prieta y ahora te sientes europea ,test
positive," usuario pues ya largate a vivir a venezuela usuario , anciano hdp ! orate de mierda ! ac solo nos fastidias con tu horrible presencia ! ",test
positive,"a quien le va usuario , que no ha hecho ? , es una verga parada que no le da cr dito a nada , solo a sus m sicos y sus opiniones ",test
positive,te voy a matarrrrr estuve ayer ah y ni tus putas luces maldito marginal ,test
positive,"benzema eres un puto miserable , eres mal simo , vete ya . ",test
positive,cu ndo te das cuenta que lo cabrona no te alcanza y te pones de hambreada a cobrar pensiones . no que muy vergas ! ,test
positive," usuario chingada madre con ustedes , vienen me ilusionan y la cagan parecen todas mis ex novias . ",test
positive,"perfecto para empinarte , hacer la tanga de lado , meter la verga a fondo , enredar en mi mano tu cabello ",test
positive, usuario usuario alv che vieja las dos son un asco malditas jajaja pudranse ches viejas tan re feas par putas ,test
positive,que pedo con las ni as de son m s golfas que las ni as de mi edad ? que esta pasando aqu ? ,test
